Rank,Title,Author,Publisher,Publish Date,Sale Price,Original Price,Discount Rate,Sale Index,Review Count,Rating,Detail Link,Description
472,코드 밖 커뮤니케이션,"재퀴 리드, 곽지원",한빛미디어,2024년 08월,21600,24000,10%,462,14,9.3,https://www.yes24.com/product/goods/132388664,"코드만으로는 부족하다.
함께 일하고 싶은 개발자가 되기 위한 ‘코드 밖’ 커뮤니케이션 스킬 완벽 가이드
뛰어난 코딩 실력만으로는 성공적인 소프트웨어를 개발할 수 없다. 오늘날 IT 프로젝트의 성패는 팀원들과 이해관계자들 간의 효과적인 커뮤니케이션에 크게 좌우된다. 이 책은 개발자, 디자이너, 비즈니스 분석가, 마케터 등 다양한 배경의 IT 프로젝트 참여자들을 위한 실용적인 커뮤니케이션 전략을 제시한다. 특히 서로 다른 역할을 가진 팀원들 간의 이해를 돕는 커뮤니케이션 기술과 도구를 소개하고, 복잡한 기술을 비전문가에게 쉽게 설명하는 방법과 생산적인 회의를 진행하는 기술까지 폭넓게 다룬다. 아울러 원격 근무 환경에서 발생하는 커뮤니케이션의 어려움을 극복하기 위한 실용적인 방법과 팁을 제공한다.
이 책은 기술적 전문성 못지않게 중요한 소프트 스킬의 향상을 도와, 현대 IT 업계에서 여러분의 경쟁력을 한층 높여줄 것이다. 코딩 실력과 커뮤니케이션 능력을 조화롭게 발전시켜, 성공적인 IT 프로젝트를 이끌어갈 수 있는 역량을 갖추길 바란다."
473,잘 읽히는 보고서 문장의 비밀,임영균,한빛미디어,2024년 08월,16200,18000,10%,1716,35,9.7,https://www.yes24.com/product/goods/131189891,"보고서의 성패는 문장이 결정한다!
직장인에게 보고서는 단순한 업무 문서 이상의 의미가 있다. 보고서는 내 생각을 명확히 전달하고, 업무의 방향성을 제시하며, 나아가 상사와 동료에게 신뢰를 주고 소통하는 중요한 수단이다. 하지만 많은 직장인들이 보고서 작성에 어려움을 겪는다. 다름 아닌 '보고서의 문장' 때문이다. 번뜩이는 아이디어, 체계적으로 분석한 내용도 문장이 어색하거나 명확하지 않으면 상대방을 이해시킬 수 없다. 『잘 읽히는 보고서 문장의 비밀』은 직장인의 고민을 해결할 수 있도록 보고서 작성에 필요한 문장 기술을 체계적으로 정리한 직장인 필독서다.
보고서에서 가장 중요한 것은 무엇일까? 많은 사람들이 보고서의 내용, 구조, 비주얼을 중요하게 생각하지만, 문장의 완성도를 중요하게 생각하는 경우는 거의 없다. 하지만 문장이 명확하지 않으면 전달하고자 하는 내용이 왜곡되거나 오해를 불러일으킬 수 있다. 보고서를 작성하는 사람이 자신의 지식과 경험을 바탕으로 너무 많은 것을 생략하거나 모호하게 표현하는 경우, 읽는 사람은 그 의미를 제대로 파악하지 못할 수 있다. 주어와 술어의 호응을 맞추고, 명확한 수식어를 사용하는 방법 등 구체적이고 명확한 문장 작성법을 통해 ‘지식의 저주’를 깨트려보자.
보고서의 문장은 간결해야 한다. 불필요한 사족이나 중복된 표현은 독자의 집중을 흐트러뜨리고, 핵심 메시지를 전달하는 데 방해가 된다. 하지만 어떻게 간결해야 할까? 보고서에서 불필요한 조사를 생략하고, 문장을 짧고 간결하게 만드는 방법을 통해서 해결할 수 있다. 짧지만 강렬한 문장을 통해 독자가 보고서의 핵심을 쉽게 파악할 수 있도록 해보자. 복잡한 아이디어를 어떻게 간결하게 표현할 수 있는지, 문장을 구성할 때 어떤 요소를 제거해야 하는지에 대한 실질적인 방법을 확인해보자.
보고서의 문장은 논리적인 흐름을 유지해야 하며, 일관성이 있어야 한다. 문장의 구조를 일관되게 유지하는 방법과 함께, 구와 절을 적절히 연결하여 자연스럽게 문장을 이어가는 기술을 통해 핵심 메시지를 유지해보자. 또한, 보고서에서 수치와 데이터를 어떻게 활용할 것인지도 매우 중요한 과제이다. 정확한 수치는 보고서의 신뢰성을 높이고, 독자가 결정을 내리는 데 큰 도움을 준다. 데이터를 기반으로 설득력 있는 보고서를 작성하는 기술을 익혀보자.
『잘 읽히는 보고서 문장의 비밀』은 보고서 작성에 어려움을 느끼는 모든 직장인에게 꼭 필요한 반려서가 될 것이다. 명확하고 간결하며 이해하기 쉬운 문장을 통해 보고서의 품질을 높일 수 있을 것이다. 특히, 수많은 보고서를 검토하며 쌓은 저자의 풍부한 경험과 실무적 노하우가 집약되어 있어, 국어 문법에 대한 이해가 부족해도 쉽고, 명쾌하게 읽을 수 있다. 체계적으로 제시된 문장 기술 외에도 실무에서 바로 적용할 수 있는 유용한 팁도 가득하다."
474,컴선생 여우님 파워포인트 2021,해람북스 기획팀,해람북스,2024년 08월,9000,10000,10%,1434,2,10.0,https://www.yes24.com/product/goods/130210471,"“컴퓨터 방과후 수업 전문교재”
「컴선생 여우님」 시리즈는 컴퓨터에 대해 모르는 것이 없는 선생님이 똑 부러지게 컴퓨터를 가르친다는 콘셉트로 구성된 컴퓨터 방과후 수업 전문교재이다. 지나친 따라하기를 배제하여 교재의 페이지를 줄이고 선생님 재량껏 수업을 진행할 수 있도록 다양하고 재미있는 예제를 수록하였다. 초등학생의 가방에 쏙 들어갈 수 있도록 작은 판형과 교재의 무게를 가볍게 하였으며 각 교재마다 ‘학습지도안’ 등을 마련하여 표준 학습 모델을 제공하고 있다."
475,AI를 위한 필수 수학,"할라 넬슨, 안민재",한빛미디어,2024년 08월,40500,45000,10%,2397,12,9.5,https://www.yes24.com/product/goods/130156635,"AI의 시작은 수학이다!
정리/증명/코딩은 빼고, 적용 사례에 집중한 수학 가이드
이 책은 복잡한 공식과 방대한 양에 압도되어 수학 공부를 포기하는 사람들을 위해 만들어졌다. AI 시스템 구축에 필수적인 통계학, 선형 대수학, 미적분학 등 기본 수학 개념을 쉽게 풀어내어, 이해하기 쉽게 설명한다. 어려운 정리나 증명, 코딩은 최소화하고, 각 개념이 AI 애플리케이션에 어떻게 적용되는지를 실제 사례를 통해 보여준다. 이를 통해 수학적 세부 사항보다는 수학 개념 간의 관계와 전체적인 그림을 그리는 데 집중할 수 있도록 한다.
또한, AI의 어떤 부분에서 어떤 수학이 왜 사용되는지를 명확하게 설명하며, 단순한 이론 나열을 넘어 실제 AI 시스템에서 수학이 어떻게 활용되는지를 구체적인 예시를 통해 알기 쉽게 설명한다. 머신러닝 알고리즘의 기본 원리, 신경망의 작동 방식, 자연어 처리의 수학적 기반 등 AI의 핵심 분야별로 관련 수학 개념을 소개하여 독자들이 AI의 작동 원리를 체계적으로 이해할 수 있도록 돕는다. AI에 관심 있는 학생이나 개발자, 연구자는 물론, AI 기술을 비즈니스에 적용하고자 하는 경영진도 이 책으로  통찰력을 얻을 수 있을 것이다."
476,아는 만큼 보이는 AI,최기원,길벗,2024년 08월,17100,19000,10%,1068,23,9.7,https://www.yes24.com/product/goods/130027463,"AI 공부 전, AI 기술 도입 전, AI 기술 활용 전
막연한 기대와 두려움을
불식시켜 줄 명쾌한 기술 교양서
잘 만들어진 AI를 활용해 가치를 창출하고 싶은 사람이라면 굳이 어려운 수학과 코딩에 대해 알 필요는 없다. 대신 대량의 데이터를 수집하고 AI 모델을 어떻게 학습시킬 것인가에 대해 전략적으로 고민해야 한다. 이 책은 AI 기술을 도입하기만 하면 무엇이든 할 수 있을 거라는 막연한 기대보다는 실제 AI 기술을 제대로 이해하고 활용할 수 있도록 AI 기반 지식을 쉽고 재미있게 알려준다. 책을 다 읽고 나면 저자의 통찰은 물론 AI 활용에 대한 인사이트를 얻을 수 있다."
477,안드로이드 모의해킹 입문,박도현,비제이퍼블릭(BJ퍼블릭),2024년 06월,24300,27000,10%,318,6,9.7,https://www.yes24.com/product/goods/128141387,"화이트 해커를 꿈꾸는 당신을 위한
안드로이드 모의해킹 길잡이
우리는 수많은 앱을 사용하여 편리한 생활을 즐기고 있다. 하지만 이토록 편리한 앱의 이면에는 언제나 보안 위협이 존재한다. 내가 사용하고 있는 안드로이드 앱의 보안 위협을 자세히 알고 싶은가? 『안드로이드 모의해킹 입문』에서 안내하는 보안 취약점 진단 방법을 따라해보자. 진단에 그치지 않고 대응 방안까지 차근차근 살피다보면 어느새 보안 진단가로 한 발짝 내딛은 자신을 만날 수 있다."
478,초등부터 중등까지 한 권으로 끝내는 엔트리와 40개의 작품들,"전진아, 김수연",앤써북,2024년 06월,15930,17700,10%,1923,13,9.8,https://www.yes24.com/product/goods/128122789,"『초등부터 중등까지 한 권으로 끝내는 엔트리와 40개의 작품들』 엔트리 최신버전을 반영했고, 최신기능 작품을 추가 교체하여 2판 개정판으로 새롭게 출간되었다. 책은 초중생 눈높이에 맞춘 실제 작품을 친절한 동영상 강의를 듣고 직접 만들면서 배우는 엔트리 종합 입문서이다. 블록을 끼워 맞추는 엔트리 블록형 코딩으로 누구나 쉽게 상상력, 수학적 사고력, 창의력 향상까지 기대할 수 있는 다양한 작품을 만들어본다. 프로그래밍의 알고리즘 구조와 기초 관련 8개 작품, 코딩 활용 방법을 통해 흥미와 자신감을 얻을 수 있는 13개 작품, 함께 더불어 행복한 세상을 만들기 위한 고민을 할 수 있는 5개 작품, 인공지능을 활용한 코딩을 경험해 볼 수 있는 8개 작품, 다양한 게임을 만들어 체험해 볼 수 있는 6개 작품 등 다양한 주제의 총 40개 작품을 만들어본다.
엔트리의 다양한 기능을 이용하여 40가지 예제 실습을 통해 프로그래밍의 알고리즘 구조와 원리를 이해하고 코딩을 통해 실생활에 적용하는 새로운 프로그램을 직접 기획하고 만들 수 있는 토대가 되는 책이다. 엔트리 최신 버전을 적용했고, 초,중생은 물론 코딩 입문자 및 대학생도 볼 수 있는 쉽지만 수준 높은 엔트리 코딩 종합 입문서이다. 이 책은 엔트리 기초, 프로그래밍 기본 개념을 익힌 후 총 40개의 주제별, 난이도별, 기능별 작품을 직접 코딩하며 만들어볼 수 있도록 구성하였다."
479,엔트리 인공지능 with 햄스터 로봇,"강윤지, 박찬규, 강성웅, 김원유, 심재민, 정보 더 보기/감추기, 강윤지, 박찬규, 강성웅, 김원유, 심재민, 김연구, 홍성용, 김경상, 정인재, 박광현",영진닷컴,2024년 05월,16200,18000,10%,2412,4,9.5,https://www.yes24.com/product/goods/126829855,"엔트리와 햄스터 로봇으로 시작하는 인공지능 프로그래밍
이제는 너무도 익숙한 인공지능(AI) 시대, 우리는 지금 인공지능으로 무엇을 할 수 있을까? 『엔트리 인공지능 with 햄스터 로봇』 개정판에서는 인공지능을 활용해 재미있고 유익한 프로그래밍 활동을 해 볼 수 있다. 이번 개정판은 최신 버전의 엔트리로 전체 업데이트하였고 일부 챕터는 소재를 재구성하였다.
첫 번째 파트인 ‘인공지능&데이터’에서는 AI 통번역기, AI 식품 칼로리 계산기, 나만의 AI 스피커 등 짧은 스토리텔링을 기반으로 인공지능과 관련 있는 실생활 문제 상황을 제시한 뒤, 엔트리의 인공지능 블록을 활용하여 문제를 해결한자. 문제당 9개의 단계를 거치면서 인공지능 프로그래밍 시작부터 문제 해결, 그리고 심화 활동을 통한 응용 학습까지 학습할 수 있다. 엔트리 인공지능에 익숙해졌다면 두 번째 파트인 ‘인공지능&햄스터 로봇’에서 피지컬 교구인 햄스터 로봇과 엔트리를 연결하여 프로그래밍을 한다. 음성 인식으로 그림을 그리는 AI 햄스터 로봇, 이미지 모델 학습을 통해 분리수거를 하는 AI 햄스터 로봇 등 햄스터 로봇을 제어하는 프로그래밍으로 눈앞에서 인공지능을 체험할 수 있다."
480,"데이터과학(아두이노, 사이버파이, 할로코드, 마이크로비트, 뇌파측정기)","이수미, 전부일, 송정희, 김은경, 차성희, 정보 더 보기/감추기, 이수미, 전부일, 송정희, 김은경, 차성희, 황명균, 김이현",BOOKK(부크크),2024년 05월,25900,25900,0%,348,2,10.0,https://www.yes24.com/product/goods/126644079,"데이터 과학을 아두이노, 마이크로비트, 사이버파이, 할로코드, 놔파측정기, 이지메이커 보드를 활용하여 측정하였다. 누구나 쉽게 누구나 알아야하는 데이터 과학을 엔트리, 엠블럭, 아케이드 메이크코드, 이지온, 메이크코드로 다양한 편집기를 기초부터 쉽게 접할 수 있다. 단순히 데이터 과학의 기술적 측면을 넘어, 데이터를 통해 우리 주변 세계를 이해하고 개선하는 데 필요한 도구와 지식을 제공한다. 초급자도 쉽게 볼 수 있고, 중급자 이상의 독자들에게 창의적인 아이디어를 가져올 수 있도록 구성되어 있다."
481,"일잘러의 비밀, 구글 스프레드시트 제대로 파헤치기",강남석,한빛미디어,2024년 06월,25200,28000,10%,2478,61,9.8,https://www.yes24.com/product/goods/126643792,"하마터면 야근할 뻔했다.
구글 스프레드시트로 여유롭게 칼퇴하는 비법!
이미 익숙해진 엑셀을 놔두고 이제 와서 정말 구글 스프레드시트를 써야 할까? 도구는 필요에 따라 바뀐다! 구글 스프레드시트는 공동 작업, 클라우드, 배열 수식, 앱스 스크립트라는 뚜렷한 장점이 있고, 이로 인해 엑셀에서는 불가능하거나 번거로운 작업들을 쉽게 수행할 수 있다. 이 책에서는 업무 프로세스가 급격하게 변하고, 빠른 속도가 요구되는 근무 환경에서 구글 스프레드시트를 효율적으로 사용하는 방법을 알아본다.
이 책은 구글 워크스페이스의 다양한 최신 기능과 생성 AI를 활용한 업무 방법을 소개한다. 외부 데이터를 불러오는 스마트칩, 개선된 배열 함수 등 더 강력해진 구글 스프레드시트의 새로운 기능으로 퇴근을 앞당길 수 있다. 업무를 자동화하고 싶은데 코딩을 몰라서 앱스 스크립트 작성이 어렵다고? 걱정하지 말자. 생성 AI의 도움을 받으면 누구나 스마트한 업무 환경을 구축하고 복잡한 일도 손쉽게 해치울 수 있다. 실무에 바로 적용할 수 있는 생성 AI 활용법으로 번거로운 일은 챗GPT에게 맡기고 저녁이 있는 삶을 되찾자."
